Drug1,Drug2,cell,drug1_db,drug2_db,synergy,sideeffect,synergistic
TENIPOSIDE,HYDROXYUREA,32,589,352,-4.12,0,0
TENIPOSIDE,HYDROXYUREA,29,589,352,6.05,0,1
TENIPOSIDE,HYDROXYUREA,5,589,352,-5.08,0,0
TENIPOSIDE,HYDROXYUREA,45,589,352,1.47,0,1
TENIPOSIDE,HYDROXYUREA,33,589,352,21.77,0,1
TENIPOSIDE,HYDROXYUREA,63,589,352,8.46,0,1
TENIPOSIDE,HYDROXYUREA,30,589,352,3.15,0,1
TENIPOSIDE,HYDROXYUREA,31,589,352,1.14,0,1
TENIPOSIDE,HYDROXYUREA,73,589,352,11.33,0,1
TENIPOSIDE,HYDROXYUREA,57,589,352,-0.56,0,0
TENIPOSIDE,HYDROXYUREA,38,589,352,0.44,0,1
TENIPOSIDE,HYDROXYUREA,8,589,352,8.02,0,1
TENIPOSIDE,HYDROXYUREA,36,589,352,-0.97,0,0
TENIPOSIDE,HYDROXYUREA,42,589,352,3.06,0,1
TENIPOSIDE,HYDROXYUREA,52,589,352,4.1,0,1
TENIPOSIDE,HYDROXYUREA,71,589,352,4.39,0,1
TENIPOSIDE,HYDROXYUREA,55,589,352,7.72,0,1
TENIPOSIDE,HYDROXYUREA,25,589,352,13.05,0,1
TENIPOSIDE,HYDROXYUREA,19,589,352,6.73,0,1
TENIPOSIDE,HYDROXYUREA,17,589,352,-2.8,0,0
TENIPOSIDE,HYDROXYUREA,54,589,352,-0.02,0,0
TENIPOSIDE,HYDROXYUREA,20,589,352,-3.82,0,0
TENIPOSIDE,HYDROXYUREA,4,589,352,2.51,0,1
TENIPOSIDE,HYDROXYUREA,21,589,352,3.36,0,1
TENIPOSIDE,HYDROXYUREA,48,589,352,1.28,0,1
TENIPOSIDE,HYDROXYUREA,13,589,352,10.29,0,1
TENIPOSIDE,HYDROXYUREA,3,589,352,-3.9,0,0
TENIPOSIDE,HYDROXYUREA,14,589,352,0.45,0,1
TENIPOSIDE,HYDROXYUREA,37,589,352,-6.61,0,0
TENIPOSIDE,HYDROXYUREA,50,589,352,5.3,0,1
TENIPOSIDE,HYDROXYUREA,35,589,352,2.62,0,1
TENIPOSIDE,HYDROXYUREA,70,589,352,6.39,0,1
TENIPOSIDE,HYDROXYUREA,53,589,352,-0.97,0,0
VEMURAFENIB,NILOTINIB,36,559,8,1.42,0,1
VEMURAFENIB,NILOTINIB,8,559,8,1.74,0,1
VEMURAFENIB,NILOTINIB,52,559,8,0.27,0,1
VEMURAFENIB,NILOTINIB,42,559,8,0.96,0,1
VEMURAFENIB,NILOTINIB,71,559,8,7.32,0,1
VEMURAFENIB,NILOTINIB,55,559,8,5.14,0,1
VEMURAFENIB,NILOTINIB,30,559,8,2.83,0,1
VEMURAFENIB,NILOTINIB,73,559,8,10.32,0,1
VEMURAFENIB,NILOTINIB,31,559,8,0.57,0,1
VEMURAFENIB,NILOTINIB,38,559,8,-0.59,0,0
VEMURAFENIB,NILOTINIB,57,559,8,7.96,0,1
VEMURAFENIB,NILOTINIB,32,559,8,0.64,0,1
VEMURAFENIB,NILOTINIB,60,559,8,25.34,0,1
VEMURAFENIB,NILOTINIB,5,559,8,8.97,0,1
VEMURAFENIB,NILOTINIB,29,559,8,-8.87,0,0
VEMURAFENIB,NILOTINIB,33,559,8,4.69,0,1
VEMURAFENIB,NILOTINIB,45,559,8,0.6,0,1
VEMURAFENIB,NILOTINIB,63,559,8,2.52,0,1
VEMURAFENIB,NILOTINIB,46,559,8,6.15,0,1
VEMURAFENIB,NILOTINIB,18,559,8,0.68,0,1
VEMURAFENIB,NILOTINIB,16,559,8,2.14,0,1
VEMURAFENIB,NILOTINIB,12,559,8,9.51,0,1
VEMURAFENIB,NILOTINIB,66,559,8,5.31,0,1
VEMURAFENIB,NILOTINIB,41,559,8,-0.93,0,0
VEMURAFENIB,NILOTINIB,37,559,8,0.19,0,1
VEMURAFENIB,NILOTINIB,50,559,8,3.28,0,1
VEMURAFENIB,NILOTINIB,35,559,8,13.43,0,1
VEMURAFENIB,NILOTINIB,53,559,8,5.29,0,1
VEMURAFENIB,NILOTINIB,70,559,8,-0.08,0,0
VEMURAFENIB,NILOTINIB,13,559,8,1.57,0,1
VEMURAFENIB,NILOTINIB,48,559,8,1.08,0,1
VEMURAFENIB,NILOTINIB,61,559,8,5.54,0,1
VEMURAFENIB,NILOTINIB,14,559,8,2.4,0,1
VEMURAFENIB,NILOTINIB,3,559,8,1.57,0,1
VEMURAFENIB,NILOTINIB,54,559,8,2.17,0,1
VEMURAFENIB,NILOTINIB,20,559,8,3.36,0,1
VEMURAFENIB,NILOTINIB,4,559,8,5.87,0,1
VEMURAFENIB,NILOTINIB,21,559,8,7.55,0,1
VEMURAFENIB,NILOTINIB,19,559,8,0.17,0,1
VEMURAFENIB,NILOTINIB,25,559,8,6.88,0,1
VEMURAFENIB,NILOTINIB,17,559,8,7.3,0,1
5-FU,DASATINIB,66,663,121,-10.43,0,0
DEXRAZOXANE,ALLOPURINOL,4,276,151,-4.82,0,0
DEXRAZOXANE,ALLOPURINOL,21,276,151,-10.05,0,0
DEXRAZOXANE,ALLOPURINOL,54,276,151,-3.45,0,0
DEXRAZOXANE,ALLOPURINOL,20,276,151,-1.67,0,0
DEXRAZOXANE,ALLOPURINOL,19,276,151,-3.61,0,0
DEXRAZOXANE,ALLOPURINOL,25,276,151,-3.38,0,0
DEXRAZOXANE,ALLOPURINOL,17,276,151,-1.6,0,0
DEXRAZOXANE,ALLOPURINOL,35,276,151,-0.98,0,0
DEXRAZOXANE,ALLOPURINOL,53,276,151,-1.65,0,0
DEXRAZOXANE,ALLOPURINOL,70,276,151,-6.98,0,0
DEXRAZOXANE,ALLOPURINOL,37,276,151,-2.27,0,0
DEXRAZOXANE,ALLOPURINOL,50,276,151,-3.69,0,0
DEXRAZOXANE,ALLOPURINOL,14,276,151,-4.78,0,0
DEXRAZOXANE,ALLOPURINOL,13,276,151,-0.46,0,0
DEXRAZOXANE,ALLOPURINOL,48,276,151,-5.77,0,0
DEXRAZOXANE,ALLOPURINOL,61,276,151,-1.4,0,0
DEXRAZOXANE,ALLOPURINOL,33,276,151,-4.35,0,0
DEXRAZOXANE,ALLOPURINOL,45,276,151,-5.5,0,0
DEXRAZOXANE,ALLOPURINOL,63,276,151,-2.71,0,0
DEXRAZOXANE,ALLOPURINOL,32,276,151,3.14,0,1
DEXRAZOXANE,ALLOPURINOL,60,276,151,-9.56,0,0
DEXRAZOXANE,ALLOPURINOL,5,276,151,1.0,0,1
DEXRAZOXANE,ALLOPURINOL,29,276,151,-5.99,0,0
DEXRAZOXANE,ALLOPURINOL,66,276,151,6.01,0,1
DEXRAZOXANE,ALLOPURINOL,39,276,151,-4.43,0,0
DEXRAZOXANE,ALLOPURINOL,41,276,151,-8.66,0,0
DEXRAZOXANE,ALLOPURINOL,46,276,151,0.41,0,1
DEXRAZOXANE,ALLOPURINOL,18,276,151,-3.18,0,0
DEXRAZOXANE,ALLOPURINOL,16,276,151,-0.46,0,0
DEXRAZOXANE,ALLOPURINOL,12,276,151,-1.1,0,0
DEXRAZOXANE,ALLOPURINOL,71,276,151,5.32,0,1
DEXRAZOXANE,ALLOPURINOL,55,276,151,-5.03,0,0
DEXRAZOXANE,ALLOPURINOL,36,276,151,-3.74,0,0
DEXRAZOXANE,ALLOPURINOL,8,276,151,-2.78,0,0
DEXRAZOXANE,ALLOPURINOL,52,276,151,-10.61,0,0
DEXRAZOXANE,ALLOPURINOL,42,276,151,-0.28,0,0
DEXRAZOXANE,ALLOPURINOL,38,276,151,-7.2,0,0
DEXRAZOXANE,ALLOPURINOL,57,276,151,-4.78,0,0
DEXRAZOXANE,ALLOPURINOL,30,276,151,0.17,0,1
DEXRAZOXANE,ALLOPURINOL,73,276,151,12.2,0,1
DEXRAZOXANE,ALLOPURINOL,31,276,151,0.6,0,1
ABIRATERONE,NILOTINIB,32,430,8,-6.34,0,0
ABIRATERONE,NILOTINIB,60,430,8,16.6,0,1
ABIRATERONE,NILOTINIB,5,430,8,-0.24,0,0
ABIRATERONE,NILOTINIB,33,430,8,3.73,0,1
ABIRATERONE,NILOTINIB,45,430,8,-0.28,0,0
ABIRATERONE,NILOTINIB,63,430,8,-0.67,0,0
ABIRATERONE,NILOTINIB,46,430,8,3.16,0,1
ABIRATERONE,NILOTINIB,18,430,8,0.47,0,1
ABIRATERONE,NILOTINIB,16,430,8,-1.75,0,0
ABIRATERONE,NILOTINIB,12,430,8,6.8,0,1
ABIRATERONE,NILOTINIB,66,430,8,5.94,0,1
ABIRATERONE,NILOTINIB,39,430,8,0.43,0,1
ABIRATERONE,NILOTINIB,41,430,8,-3.22,0,0
ABIRATERONE,NILOTINIB,36,430,8,3.5,0,1
ABIRATERONE,NILOTINIB,8,430,8,-1.01,0,0
ABIRATERONE,NILOTINIB,52,430,8,0.34,0,1
ABIRATERONE,NILOTINIB,42,430,8,-0.39,0,0
ABIRATERONE,NILOTINIB,71,430,8,4.33,0,1
ABIRATERONE,NILOTINIB,55,430,8,3.8,0,1
ABIRATERONE,NILOTINIB,30,430,8,0.0,0,0
ABIRATERONE,NILOTINIB,73,430,8,7.83,0,1
ABIRATERONE,NILOTINIB,31,430,8,-2.22,0,0
ABIRATERONE,NILOTINIB,38,430,8,-0.97,0,0
ABIRATERONE,NILOTINIB,57,430,8,-0.04,0,0
ABIRATERONE,NILOTINIB,54,430,8,5.45,0,1
ABIRATERONE,NILOTINIB,20,430,8,3.06,0,1
ABIRATERONE,NILOTINIB,4,430,8,4.26,0,1
ABIRATERONE,NILOTINIB,21,430,8,5.83,0,1
ABIRATERONE,NILOTINIB,19,430,8,-3.28,0,0
ABIRATERONE,NILOTINIB,25,430,8,2.33,0,1
ABIRATERONE,NILOTINIB,17,430,8,1.78,0,1
ABIRATERONE,NILOTINIB,37,430,8,0.63,0,1
ABIRATERONE,NILOTINIB,50,430,8,0.84,0,1
ABIRATERONE,NILOTINIB,35,430,8,1.59,0,1
ABIRATERONE,NILOTINIB,53,430,8,0.5,0,1
ABIRATERONE,NILOTINIB,70,430,8,-1.25,0,0
ABIRATERONE,NILOTINIB,13,430,8,-1.83,0,0
ABIRATERONE,NILOTINIB,48,430,8,5.94,0,1
ABIRATERONE,NILOTINIB,61,430,8,3.08,0,1
ABIRATERONE,NILOTINIB,14,430,8,-1.67,0,0
ABIRATERONE,NILOTINIB,3,430,8,1.53,0,1
LENALIDOMIDE,NILOTINIB,17,425,8,0.59,0,1
LENALIDOMIDE,NILOTINIB,19,425,8,-3.23,0,0
LENALIDOMIDE,NILOTINIB,25,425,8,3.03,0,1
LENALIDOMIDE,NILOTINIB,21,425,8,-5.44,0,0
LENALIDOMIDE,NILOTINIB,4,425,8,-0.28,0,0
LENALIDOMIDE,NILOTINIB,20,425,8,-4.26,0,0
LENALIDOMIDE,NILOTINIB,54,425,8,1.15,0,1
LENALIDOMIDE,NILOTINIB,14,425,8,-1.62,0,0
LENALIDOMIDE,NILOTINIB,3,425,8,0.23,0,1
LENALIDOMIDE,NILOTINIB,61,425,8,0.93,0,1
LENALIDOMIDE,NILOTINIB,13,425,8,-0.71,0,0
LENALIDOMIDE,NILOTINIB,48,425,8,-0.88,0,0
LENALIDOMIDE,NILOTINIB,53,425,8,0.63,0,1
LENALIDOMIDE,NILOTINIB,70,425,8,-2.24,0,0
LENALIDOMIDE,NILOTINIB,35,425,8,0.22,0,1
LENALIDOMIDE,NILOTINIB,50,425,8,1.25,0,1
LENALIDOMIDE,NILOTINIB,37,425,8,-1.66,0,0
LENALIDOMIDE,NILOTINIB,41,425,8,-2.92,0,0
LENALIDOMIDE,NILOTINIB,66,425,8,2.94,0,1
LENALIDOMIDE,NILOTINIB,39,425,8,-0.15,0,0
LENALIDOMIDE,NILOTINIB,16,425,8,0.54,0,1
LENALIDOMIDE,NILOTINIB,12,425,8,-5.38,0,0
LENALIDOMIDE,NILOTINIB,46,425,8,1.37,0,1
LENALIDOMIDE,NILOTINIB,18,425,8,0.07,0,1
LENALIDOMIDE,NILOTINIB,63,425,8,-1.11,0,0
LENALIDOMIDE,NILOTINIB,33,425,8,6.94,0,1
LENALIDOMIDE,NILOTINIB,45,425,8,-1.42,0,0
LENALIDOMIDE,NILOTINIB,5,425,8,1.19,0,1
LENALIDOMIDE,NILOTINIB,29,425,8,-4.13,0,0
LENALIDOMIDE,NILOTINIB,32,425,8,-8.04,0,0
LENALIDOMIDE,NILOTINIB,60,425,8,-7.82,0,0
LENALIDOMIDE,NILOTINIB,38,425,8,-2.52,0,0
LENALIDOMIDE,NILOTINIB,57,425,8,2.71,0,1
LENALIDOMIDE,NILOTINIB,73,425,8,-1.49,0,0
LENALIDOMIDE,NILOTINIB,31,425,8,-0.3,0,0
LENALIDOMIDE,NILOTINIB,30,425,8,-0.03,0,0
LENALIDOMIDE,NILOTINIB,55,425,8,1.45,0,1
LENALIDOMIDE,NILOTINIB,71,425,8,4.59,0,1
LENALIDOMIDE,NILOTINIB,52,425,8,-0.17,0,0
LENALIDOMIDE,NILOTINIB,42,425,8,-2.62,0,0
LENALIDOMIDE,NILOTINIB,36,425,8,0.21,0,1
LENALIDOMIDE,NILOTINIB,8,425,8,-1.3,0,0
RALOXIFENE,NILOTINIB,29,496,8,5.06,0,1
RALOXIFENE,NILOTINIB,38,496,8,1.09,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,37,125,8,0.81,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,50,125,8,2.42,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,35,125,8,8.43,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,53,125,8,2.12,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,70,125,8,-1.79,0,0
PAZOPANIB HYDROCHLORIDE,NILOTINIB,13,125,8,-1.32,0,0
PAZOPANIB HYDROCHLORIDE,NILOTINIB,48,125,8,2.28,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,61,125,8,5.03,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,14,125,8,-0.78,0,0
PAZOPANIB HYDROCHLORIDE,NILOTINIB,3,125,8,4.49,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,54,125,8,0.91,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,20,125,8,2.6,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,4,125,8,3.07,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,21,125,8,6.14,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,19,125,8,-2.05,0,0
PAZOPANIB HYDROCHLORIDE,NILOTINIB,25,125,8,3.62,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,17,125,8,3.46,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,36,125,8,4.16,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,8,125,8,-0.01,0,0
PAZOPANIB HYDROCHLORIDE,NILOTINIB,52,125,8,-0.14,0,0
PAZOPANIB HYDROCHLORIDE,NILOTINIB,42,125,8,0.28,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,71,125,8,6.4,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,55,125,8,4.19,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,30,125,8,11.23,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,73,125,8,18.89,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,31,125,8,0.04,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,38,125,8,0.4,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,57,125,8,3.84,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,32,125,8,0.75,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,5,125,8,1.96,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,29,125,8,-2.62,0,0
PAZOPANIB HYDROCHLORIDE,NILOTINIB,45,125,8,1.4,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,63,125,8,0.15,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,46,125,8,4.14,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,18,125,8,0.81,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,16,125,8,-0.07,0,0
PAZOPANIB HYDROCHLORIDE,NILOTINIB,12,125,8,14.78,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,66,125,8,10.13,0,1
PAZOPANIB HYDROCHLORIDE,NILOTINIB,41,125,8,-2.45,0,0
5-FU,HYDROXYUREA,50,663,352,0.61,0,1
5-FU,HYDROXYUREA,37,663,352,4.53,0,1
5-FU,HYDROXYUREA,70,663,352,-8.38,0,0
5-FU,HYDROXYUREA,53,663,352,-3.6,0,0
5-FU,HYDROXYUREA,35,663,352,-0.37,0,0
5-FU,HYDROXYUREA,48,663,352,1.37,0,1
5-FU,HYDROXYUREA,13,663,352,0.41,0,1
5-FU,HYDROXYUREA,3,663,352,-7.9,0,0
5-FU,HYDROXYUREA,14,663,352,-9.14,0,0
5-FU,HYDROXYUREA,20,663,352,-2.7,0,0
5-FU,HYDROXYUREA,54,663,352,-3.8,0,0
5-FU,HYDROXYUREA,21,663,352,6.09,0,1
5-FU,HYDROXYUREA,4,663,352,-4.49,0,0
5-FU,HYDROXYUREA,17,663,352,3.43,0,1
5-FU,HYDROXYUREA,25,663,352,5.3,0,1
5-FU,HYDROXYUREA,19,663,352,-11.44,0,0
5-FU,HYDROXYUREA,42,663,352,3.99,0,1
5-FU,HYDROXYUREA,52,663,352,1.6,0,1
5-FU,HYDROXYUREA,8,663,352,-2.37,0,0
5-FU,HYDROXYUREA,36,663,352,-11.91,0,0
5-FU,HYDROXYUREA,55,663,352,-1.34,0,0
5-FU,HYDROXYUREA,71,663,352,-7.52,0,0
5-FU,HYDROXYUREA,31,663,352,-1.04,0,0
5-FU,HYDROXYUREA,73,663,352,-8.85,0,0
5-FU,HYDROXYUREA,30,663,352,-0.05,0,0
5-FU,HYDROXYUREA,57,663,352,-1.68,0,0
5-FU,HYDROXYUREA,38,663,352,4.08,0,1
5-FU,HYDROXYUREA,29,663,352,-1.52,0,0
5-FU,HYDROXYUREA,5,663,352,1.07,0,1
5-FU,HYDROXYUREA,60,663,352,-6.9,0,0
5-FU,HYDROXYUREA,32,663,352,-13.99,0,0
5-FU,HYDROXYUREA,63,663,352,-4.49,0,0
5-FU,HYDROXYUREA,45,663,352,0.84,0,1
5-FU,HYDROXYUREA,33,663,352,7.01,0,1
5-FU,HYDROXYUREA,12,663,352,-5.19,0,0
5-FU,HYDROXYUREA,16,663,352,1.17,0,1
5-FU,HYDROXYUREA,18,663,352,6.3,0,1
5-FU,HYDROXYUREA,46,663,352,3.74,0,1
5-FU,HYDROXYUREA,41,663,352,-11.04,0,0
5-FU,HYDROXYUREA,39,663,352,-3.92,0,0
5-FU,HYDROXYUREA,66,663,352,-11.7,0,0
RUXOLITINIB,NILOTINIB,20,323,8,2.26,0,1
RUXOLITINIB,NILOTINIB,54,323,8,8.83,0,1
RUXOLITINIB,NILOTINIB,21,323,8,-5.28,0,0
RUXOLITINIB,NILOTINIB,4,323,8,4.55,0,1
RUXOLITINIB,NILOTINIB,17,323,8,5.12,0,1
RUXOLITINIB,NILOTINIB,25,323,8,6.13,0,1
RUXOLITINIB,NILOTINIB,19,323,8,-3.64,0,0
RUXOLITINIB,NILOTINIB,50,323,8,4.19,0,1
RUXOLITINIB,NILOTINIB,37,323,8,-0.64,0,0
RUXOLITINIB,NILOTINIB,70,323,8,0.63,0,1
RUXOLITINIB,NILOTINIB,53,323,8,3.24,0,1
RUXOLITINIB,NILOTINIB,35,323,8,0.85,0,1
RUXOLITINIB,NILOTINIB,61,323,8,5.1,0,1
RUXOLITINIB,NILOTINIB,48,323,8,3.45,0,1
RUXOLITINIB,NILOTINIB,13,323,8,3.59,0,1
RUXOLITINIB,NILOTINIB,3,323,8,-1.0,0,0
RUXOLITINIB,NILOTINIB,14,323,8,5.73,0,1
RUXOLITINIB,NILOTINIB,29,323,8,-4.1,0,0
RUXOLITINIB,NILOTINIB,5,323,8,1.39,0,1
RUXOLITINIB,NILOTINIB,60,323,8,9.93,0,1
RUXOLITINIB,NILOTINIB,32,323,8,-6.91,0,0
RUXOLITINIB,NILOTINIB,63,323,8,-1.86,0,0
RUXOLITINIB,NILOTINIB,45,323,8,-0.46,0,0
RUXOLITINIB,NILOTINIB,33,323,8,2.15,0,1
RUXOLITINIB,NILOTINIB,12,323,8,3.45,0,1
RUXOLITINIB,NILOTINIB,16,323,8,1.09,0,1
RUXOLITINIB,NILOTINIB,18,323,8,-1.82,0,0
RUXOLITINIB,NILOTINIB,46,323,8,2.74,0,1
RUXOLITINIB,NILOTINIB,41,323,8,-2.37,0,0
RUXOLITINIB,NILOTINIB,39,323,8,2.76,0,1
RUXOLITINIB,NILOTINIB,42,323,8,-1.46,0,0
RUXOLITINIB,NILOTINIB,52,323,8,-0.39,0,0
RUXOLITINIB,NILOTINIB,8,323,8,2.48,0,1
RUXOLITINIB,NILOTINIB,36,323,8,2.08,0,1
RUXOLITINIB,NILOTINIB,55,323,8,3.34,0,1
RUXOLITINIB,NILOTINIB,71,323,8,7.61,0,1
RUXOLITINIB,NILOTINIB,31,323,8,0.11,0,1
RUXOLITINIB,NILOTINIB,73,323,8,11.39,0,1
RUXOLITINIB,NILOTINIB,30,323,8,10.49,0,1
RUXOLITINIB,NILOTINIB,57,323,8,5.44,0,1
RUXOLITINIB,NILOTINIB,38,323,8,-0.53,0,0
DACARBAZINE,HYDROXYUREA,19,283,352,-1.03,0,0
DACARBAZINE,HYDROXYUREA,25,283,352,1.36,0,1
DACARBAZINE,HYDROXYUREA,17,283,352,1.04,0,1
DACARBAZINE,HYDROXYUREA,54,283,352,-0.43,0,0
DACARBAZINE,HYDROXYUREA,20,283,352,-2.43,0,0
DACARBAZINE,HYDROXYUREA,4,283,352,3.21,0,1
DACARBAZINE,HYDROXYUREA,21,283,352,-6.32,0,0
DACARBAZINE,HYDROXYUREA,13,283,352,0.81,0,1
DACARBAZINE,HYDROXYUREA,48,283,352,-1.08,0,0
DACARBAZINE,HYDROXYUREA,14,283,352,-2.27,0,0
DACARBAZINE,HYDROXYUREA,3,283,352,-2.89,0,0
DACARBAZINE,HYDROXYUREA,37,283,352,-0.43,0,0
DACARBAZINE,HYDROXYUREA,50,283,352,0.15,0,1
DACARBAZINE,HYDROXYUREA,35,283,352,-0.26,0,0
DACARBAZINE,HYDROXYUREA,53,283,352,4.33,0,1
DACARBAZINE,HYDROXYUREA,70,283,352,-4.17,0,0
DACARBAZINE,HYDROXYUREA,46,283,352,2.16,0,1
DACARBAZINE,HYDROXYUREA,18,283,352,-0.02,0,0
DACARBAZINE,HYDROXYUREA,16,283,352,3.69,0,1
DACARBAZINE,HYDROXYUREA,12,283,352,-6.51,0,0
DACARBAZINE,HYDROXYUREA,66,283,352,0.56,0,1
DACARBAZINE,HYDROXYUREA,39,283,352,-1.86,0,0
DACARBAZINE,HYDROXYUREA,41,283,352,-3.75,0,0
DACARBAZINE,HYDROXYUREA,32,283,352,-7.68,0,0
DACARBAZINE,HYDROXYUREA,60,283,352,-3.06,0,0
DACARBAZINE,HYDROXYUREA,5,283,352,0.54,0,1
DACARBAZINE,HYDROXYUREA,29,283,352,-12.4,0,0
DACARBAZINE,HYDROXYUREA,33,283,352,5.49,0,1
DACARBAZINE,HYDROXYUREA,45,283,352,-4.66,0,0
DACARBAZINE,HYDROXYUREA,63,283,352,-0.98,0,0
DACARBAZINE,HYDROXYUREA,30,283,352,-0.03,0,0
DACARBAZINE,HYDROXYUREA,73,283,352,4.66,0,1
DACARBAZINE,HYDROXYUREA,31,283,352,-3.7,0,0
DACARBAZINE,HYDROXYUREA,38,283,352,-6.18,0,0
DACARBAZINE,HYDROXYUREA,57,283,352,-0.58,0,0
DACARBAZINE,HYDROXYUREA,36,283,352,-1.92,0,0
DACARBAZINE,HYDROXYUREA,8,283,352,-1.39,0,0
DACARBAZINE,HYDROXYUREA,52,283,352,-10.26,0,0
DACARBAZINE,HYDROXYUREA,42,283,352,-1.36,0,0
DACARBAZINE,HYDROXYUREA,71,283,352,-5.25,0,0
DACARBAZINE,HYDROXYUREA,55,283,352,-1.47,0,0
CABAZITAXEL,NILOTINIB,50,747,8,6.05,0,1
CABAZITAXEL,NILOTINIB,37,747,8,6.09,0,1
CABAZITAXEL,NILOTINIB,53,747,8,4.08,0,1
CABAZITAXEL,NILOTINIB,70,747,8,12.91,0,1
CABAZITAXEL,NILOTINIB,35,747,8,24.85,0,1
CABAZITAXEL,NILOTINIB,61,747,8,8.39,0,1
CABAZITAXEL,NILOTINIB,13,747,8,2.87,0,1
CABAZITAXEL,NILOTINIB,48,747,8,6.61,0,1
CABAZITAXEL,NILOTINIB,14,747,8,5.69,0,1
CABAZITAXEL,NILOTINIB,3,747,8,4.01,0,1
CABAZITAXEL,NILOTINIB,20,747,8,1.83,0,1
CABAZITAXEL,NILOTINIB,54,747,8,2.2,0,1
CABAZITAXEL,NILOTINIB,21,747,8,2.13,0,1
CABAZITAXEL,NILOTINIB,4,747,8,8.38,0,1
CABAZITAXEL,NILOTINIB,17,747,8,4.34,0,1
CABAZITAXEL,NILOTINIB,19,747,8,5.26,0,1
CABAZITAXEL,NILOTINIB,25,747,8,10.38,0,1
CABAZITAXEL,NILOTINIB,52,747,8,6.48,0,1
CABAZITAXEL,NILOTINIB,36,747,8,3.52,0,1
CABAZITAXEL,NILOTINIB,8,747,8,13.89,0,1
CABAZITAXEL,NILOTINIB,55,747,8,10.27,0,1
CABAZITAXEL,NILOTINIB,71,747,8,12.54,0,1
CABAZITAXEL,NILOTINIB,73,747,8,17.31,0,1
CABAZITAXEL,NILOTINIB,31,747,8,16.19,0,1
CABAZITAXEL,NILOTINIB,30,747,8,23.89,0,1
CABAZITAXEL,NILOTINIB,38,747,8,5.7,0,1
CABAZITAXEL,NILOTINIB,57,747,8,15.89,0,1
CABAZITAXEL,NILOTINIB,5,747,8,9.33,0,1
CABAZITAXEL,NILOTINIB,29,747,8,3.69,0,1
CABAZITAXEL,NILOTINIB,32,747,8,2.77,0,1
CABAZITAXEL,NILOTINIB,60,747,8,11.6,0,1
CABAZITAXEL,NILOTINIB,63,747,8,17.0,0,1
CABAZITAXEL,NILOTINIB,45,747,8,3.75,0,1
CABAZITAXEL,NILOTINIB,16,747,8,0.3,0,1
CABAZITAXEL,NILOTINIB,12,747,8,7.49,0,1
CABAZITAXEL,NILOTINIB,46,747,8,9.68,0,1
CABAZITAXEL,NILOTINIB,18,747,8,17.57,0,1
CABAZITAXEL,NILOTINIB,41,747,8,1.66,0,1
CABAZITAXEL,NILOTINIB,66,747,8,6.1,0,1
VANDETANIB,NILOTINIB,71,397,8,6.39,0,1
VANDETANIB,NILOTINIB,55,397,8,-1.99,0,0
VANDETANIB,NILOTINIB,36,397,8,0.54,0,1
VANDETANIB,NILOTINIB,8,397,8,-1.37,0,0
VANDETANIB,NILOTINIB,52,397,8,-3.79,0,0
VANDETANIB,NILOTINIB,42,397,8,-2.92,0,0
VANDETANIB,NILOTINIB,38,397,8,2.21,0,1
VANDETANIB,NILOTINIB,57,397,8,2.33,0,1
VANDETANIB,NILOTINIB,30,397,8,0.1,0,1
VANDETANIB,NILOTINIB,73,397,8,9.12,0,1
VANDETANIB,NILOTINIB,31,397,8,-0.51,0,0
VANDETANIB,NILOTINIB,33,397,8,-0.08,0,0
VANDETANIB,NILOTINIB,45,397,8,-2.31,0,0
VANDETANIB,NILOTINIB,63,397,8,-0.98,0,0
