Drug1,Drug2,cell,drug1_db,drug2_db,synergy,sideeffect,synergistic
RUXOLITINIB,ERLOTINIB HYDROCHLORIDE,2,22,529,-1.49,0,0
RUXOLITINIB,ERLOTINIB HYDROCHLORIDE,18,22,529,-0.35,1,0
RUXOLITINIB,ERLOTINIB HYDROCHLORIDE,57,22,529,3.58,0,1
RUXOLITINIB,ERLOTINIB HYDROCHLORIDE,67,22,529,-0.16,0,0
DEXRAZOXANE,CARMUSTINE,45,599,227,-0.54,1,0
DEXRAZOXANE,CARMUSTINE,32,599,227,-3.44,1,0
DEXRAZOXANE,CARMUSTINE,65,599,227,-5.49,0,0
DEXRAZOXANE,CARMUSTINE,34,599,227,-6.78,0,0
DEXRAZOXANE,CARMUSTINE,64,599,227,-4.78,0,0
DEXRAZOXANE,CARMUSTINE,53,599,227,-6.19,0,0
DEXRAZOXANE,CARMUSTINE,38,599,227,0.12,0,1
DEXRAZOXANE,CARMUSTINE,55,599,227,1.17,0,1
DEXRAZOXANE,CARMUSTINE,31,599,227,-4.88,1,0
DEXRAZOXANE,CARMUSTINE,61,599,227,-0.46,0,0
DEXRAZOXANE,CARMUSTINE,40,599,227,-5.41,0,0
DEXRAZOXANE,CARMUSTINE,4,599,227,-0.61,0,0
DEXRAZOXANE,CARMUSTINE,29,599,227,-4.68,0,0
DEXRAZOXANE,CARMUSTINE,75,599,227,-1.1,1,0
DEXRAZOXANE,CARMUSTINE,72,599,227,-8.03,1,0
DEXRAZOXANE,CARMUSTINE,24,599,227,-4.31,1,0
DEXRAZOXANE,CARMUSTINE,36,599,227,-2.05,0,0
DEXRAZOXANE,CARMUSTINE,18,599,227,-9.07,0,0
DEXRAZOXANE,CARMUSTINE,67,599,227,-1.46,0,0
DEXRAZOXANE,CARMUSTINE,57,599,227,-10.6,0,0
DEXRAZOXANE,CARMUSTINE,47,599,227,-2.76,0,0
DEXRAZOXANE,CARMUSTINE,44,599,227,-2.08,0,0
DEXRAZOXANE,CARMUSTINE,2,599,227,-3.27,0,0
DEXRAZOXANE,CARMUSTINE,11,599,227,1.73,0,1
DEXRAZOXANE,CARMUSTINE,39,599,227,-4.04,1,0
DEXRAZOXANE,CARMUSTINE,54,599,227,-1.7,0,0
DEXRAZOXANE,CARMUSTINE,30,599,227,-9.06,0,0
DEXRAZOXANE,CARMUSTINE,6,599,227,-8.53,0,0
DEXRAZOXANE,CARMUSTINE,23,599,227,-2.58,0,0
DEXRAZOXANE,CARMUSTINE,68,599,227,-9.44,0,0
DEXRAZOXANE,CARMUSTINE,62,599,227,-7.9,0,0
DEXRAZOXANE,CARMUSTINE,26,599,227,3.32,0,1
DEXRAZOXANE,CARMUSTINE,60,599,227,-6.29,0,0
DEXRAZOXANE,CARMUSTINE,49,599,227,-0.78,0,0
DEXRAZOXANE,CARMUSTINE,66,599,227,-1.28,0,0
DEXRAZOXANE,CARMUSTINE,69,599,227,-6.76,1,0
DEXRAZOXANE,CARMUSTINE,8,599,227,3.05,1,1
DEXRAZOXANE,CARMUSTINE,17,599,227,-5.01,0,0
DEXRAZOXANE,CARMUSTINE,28,599,227,3.58,1,1
DEXRAZOXANE,CARMUSTINE,1,599,227,-6.2,0,0
DEXRAZOXANE,CARMUSTINE,25,599,227,-5.13,0,0
DEXRAZOXANE,CARMUSTINE,5,599,227,-4.0,0,0
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,64,218,529,2.47,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,34,218,529,-5.13,0,0
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,38,218,529,-0.39,1,0
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,53,218,529,-1.65,0,0
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,32,218,529,11.04,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,65,218,529,11.21,1,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,45,218,529,1.58,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,72,218,529,6.27,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,29,218,529,-3.11,1,0
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,75,218,529,0.42,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,36,218,529,7.85,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,24,218,529,-0.85,1,0
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,55,218,529,7.26,1,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,31,218,529,-1.25,0,0
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,40,218,529,-1.82,0,0
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,4,218,529,-0.87,0,0
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,61,218,529,1.73,1,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,54,218,529,3.11,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,30,218,529,3.34,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,39,218,529,1.6,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,68,218,529,4.19,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,62,218,529,-1.01,0,0
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,6,218,529,-2.58,0,0
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,23,218,529,-0.48,0,0
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,67,218,529,-1.48,0,0
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,57,218,529,3.44,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,18,218,529,-1.13,0,0
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,2,218,529,9.21,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,11,218,529,23.44,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,47,218,529,1.61,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,44,218,529,-1.81,0,0
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,17,218,529,3.82,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,8,218,529,-5.11,0,0
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,25,218,529,-1.47,0,0
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,5,218,529,10.48,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,28,218,529,-1.9,0,0
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,1,218,529,1.78,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,26,218,529,2.8,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,60,218,529,27.24,1,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,69,218,529,0.51,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,49,218,529,0.61,0,1
PAZOPANIB HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,66,218,529,11.47,1,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,54,669,529,0.18,1,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,30,669,529,3.06,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,39,669,529,2.17,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,68,669,529,8.93,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,62,669,529,2.05,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,6,669,529,3.06,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,23,669,529,7.72,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,67,669,529,1.71,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,57,669,529,4.94,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,18,669,529,-0.37,0,0
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,2,669,529,1.89,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,47,669,529,1.83,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,44,669,529,0.34,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,17,669,529,0.22,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,8,669,529,-4.25,0,0
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,25,669,529,0.05,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,5,669,529,-1.75,0,0
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,28,669,529,0.89,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,1,669,529,-4.97,0,0
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,26,669,529,10.86,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,60,669,529,15.32,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,69,669,529,9.18,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,49,669,529,0.49,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,66,669,529,12.13,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,64,669,529,2.4,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,34,669,529,-1.14,0,0
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,38,669,529,-7.27,0,0
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,53,669,529,-0.32,0,0
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,32,669,529,5.24,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,65,669,529,0.15,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,45,669,529,-0.84,0,0
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,72,669,529,10.76,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,29,669,529,-1.57,0,0
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,75,669,529,-2.08,0,0
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,36,669,529,3.91,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,24,669,529,-0.13,0,0
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,55,669,529,6.53,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,31,669,529,8.08,0,1
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,40,669,529,-1.33,0,0
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,4,669,529,-1.71,0,0
VEMURAFENIB,ERLOTINIB HYDROCHLORIDE,61,669,529,1.56,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,17,522,529,2.99,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,8,522,529,-0.82,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,25,522,529,-4.62,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,5,522,529,-0.59,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,28,522,529,4.45,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,1,522,529,-1.29,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,26,522,529,2.88,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,60,522,529,23.35,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,69,522,529,5.23,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,49,522,529,-1.76,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,66,522,529,1.79,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,30,522,529,-0.69,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,39,522,529,-1.98,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,62,522,529,-4.24,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,23,522,529,0.28,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,67,522,529,-1.47,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,57,522,529,1.19,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,18,522,529,-2.42,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,2,522,529,-0.95,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,11,522,529,18.07,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,47,522,529,1.84,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,44,522,529,-3.11,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,72,522,529,0.5,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,29,522,529,-2.39,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,75,522,529,-0.45,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,36,522,529,2.32,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,24,522,529,0.26,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,55,522,529,5.2,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,31,522,529,-2.13,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,40,522,529,-1.83,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,4,522,529,-2.53,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,61,522,529,0.28,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,64,522,529,3.92,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,34,522,529,0.84,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,38,522,529,-1.57,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,53,522,529,-2.2,0,0
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,32,522,529,6.26,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,65,522,529,5.2,0,1
ABIRATERONE,ERLOTINIB HYDROCHLORIDE,45,522,529,-0.33,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,61,551,529,4.93,0,1
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,40,551,529,-1.09,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,4,551,529,-2.28,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,55,551,529,-6.36,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,31,551,529,-1.95,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,24,551,529,-3.75,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,36,551,529,-4.77,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,29,551,529,-2.91,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,75,551,529,-0.93,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,72,551,529,-1.98,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,45,551,529,-1.1,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,32,551,529,0.82,0,1
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,65,551,529,0.21,0,1
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,53,551,529,4.52,0,1
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,38,551,529,-2.02,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,34,551,529,-4.8,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,64,551,529,-0.46,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,49,551,529,1.25,0,1
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,66,551,529,-3.24,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,69,551,529,0.84,0,1
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,26,551,529,0.19,0,1
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,60,551,529,7.03,0,1
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,28,551,529,-1.49,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,1,551,529,-5.54,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,25,551,529,-3.28,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,5,551,529,-5.56,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,8,551,529,-2.64,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,17,551,529,-1.45,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,47,551,529,-2.11,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,44,551,529,0.02,0,1
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,2,551,529,-2.1,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,11,551,529,3.97,0,1
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,18,551,529,-3.09,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,67,551,529,-1.98,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,57,551,529,-2.05,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,6,551,529,-3.44,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,23,551,529,-1.06,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,68,551,529,4.93,0,1
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,62,551,529,-1.49,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,39,551,529,0.82,0,1
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,54,551,529,-2.11,0,0
LENALIDOMIDE,ERLOTINIB HYDROCHLORIDE,30,551,529,4.93,0,1
MITOXANTRONE,THALIDOMIDE,34,108,172,11.12,0,1
MITOXANTRONE,THALIDOMIDE,64,108,172,0.75,0,1
MITOXANTRONE,THALIDOMIDE,53,108,172,-5.05,0,0
MITOXANTRONE,THALIDOMIDE,38,108,172,-6.29,0,0
MITOXANTRONE,THALIDOMIDE,45,108,172,1.36,0,1
MITOXANTRONE,THALIDOMIDE,65,108,172,3.87,0,1
MITOXANTRONE,THALIDOMIDE,32,108,172,8.94,0,1
MITOXANTRONE,THALIDOMIDE,75,108,172,-0.94,0,0
MITOXANTRONE,THALIDOMIDE,29,108,172,4.48,0,1
MITOXANTRONE,THALIDOMIDE,72,108,172,2.97,0,1
MITOXANTRONE,THALIDOMIDE,24,108,172,4.98,0,1
MITOXANTRONE,THALIDOMIDE,36,108,172,2.14,0,1
MITOXANTRONE,THALIDOMIDE,31,108,172,6.93,0,1
MITOXANTRONE,THALIDOMIDE,55,108,172,0.93,0,1
MITOXANTRONE,THALIDOMIDE,61,108,172,4.03,0,1
MITOXANTRONE,THALIDOMIDE,4,108,172,6.8,0,1
MITOXANTRONE,THALIDOMIDE,40,108,172,-0.28,0,0
MITOXANTRONE,THALIDOMIDE,39,108,172,2.02,0,1
MITOXANTRONE,THALIDOMIDE,30,108,172,1.45,0,1
MITOXANTRONE,THALIDOMIDE,54,108,172,4.44,0,1
MITOXANTRONE,THALIDOMIDE,23,108,172,-6.69,0,0
MITOXANTRONE,THALIDOMIDE,6,108,172,5.02,0,1
MITOXANTRONE,THALIDOMIDE,62,108,172,9.55,0,1
MITOXANTRONE,THALIDOMIDE,68,108,172,4.11,0,1
MITOXANTRONE,THALIDOMIDE,18,108,172,13.53,0,1
MITOXANTRONE,THALIDOMIDE,57,108,172,2.28,0,1
MITOXANTRONE,THALIDOMIDE,67,108,172,6.54,0,1
MITOXANTRONE,THALIDOMIDE,44,108,172,1.77,0,1
MITOXANTRONE,THALIDOMIDE,47,108,172,2.91,0,1
MITOXANTRONE,THALIDOMIDE,11,108,172,0.4,0,1
MITOXANTRONE,THALIDOMIDE,2,108,172,3.26,0,1
MITOXANTRONE,THALIDOMIDE,8,108,172,2.89,0,1
MITOXANTRONE,THALIDOMIDE,17,108,172,5.01,0,1
MITOXANTRONE,THALIDOMIDE,1,108,172,7.23,0,1
MITOXANTRONE,THALIDOMIDE,28,108,172,-0.37,0,0
MITOXANTRONE,THALIDOMIDE,5,108,172,0.84,0,1
MITOXANTRONE,THALIDOMIDE,25,108,172,2.45,0,1
MITOXANTRONE,THALIDOMIDE,60,108,172,2.08,0,1
MITOXANTRONE,THALIDOMIDE,26,108,172,1.01,0,1
MITOXANTRONE,THALIDOMIDE,66,108,172,5.07,0,1
MITOXANTRONE,THALIDOMIDE,49,108,172,2.32,0,1
MITOXANTRONE,THALIDOMIDE,69,108,172,0.82,0,1
PEMETREXED,SUNITINIB,72,275,667,2.47,0,1
PEMETREXED,SUNITINIB,75,275,667,-2.62,0,0
PEMETREXED,SUNITINIB,29,275,667,-0.15,0,0
PEMETREXED,SUNITINIB,36,275,667,6.44,0,1
PEMETREXED,SUNITINIB,24,275,667,3.72,0,1
PEMETREXED,SUNITINIB,31,275,667,-4.58,0,0
PEMETREXED,SUNITINIB,55,275,667,-9.02,0,0
PEMETREXED,SUNITINIB,4,275,667,-0.91,0,0
PEMETREXED,SUNITINIB,40,275,667,-2.06,0,0
PEMETREXED,SUNITINIB,61,275,667,-4.67,0,0
PEMETREXED,SUNITINIB,34,275,667,-1.7,0,0
PEMETREXED,SUNITINIB,38,275,667,1.19,0,1
PEMETREXED,SUNITINIB,53,275,667,7.45,0,1
PEMETREXED,SUNITINIB,65,275,667,-4.41,0,0
PEMETREXED,SUNITINIB,32,275,667,-3.56,0,0
PEMETREXED,SUNITINIB,45,275,667,11.1,0,1
PEMETREXED,SUNITINIB,17,275,667,-0.32,0,0
PEMETREXED,SUNITINIB,8,275,667,0.94,0,1
PEMETREXED,SUNITINIB,5,275,667,-0.58,0,0
PEMETREXED,SUNITINIB,25,275,667,0.0,0,0
PEMETREXED,SUNITINIB,1,275,667,-2.71,0,0
PEMETREXED,SUNITINIB,28,275,667,-9.23,0,0
PEMETREXED,SUNITINIB,60,275,667,-5.67,0,0
PEMETREXED,SUNITINIB,26,275,667,0.83,0,1
PEMETREXED,SUNITINIB,69,275,667,-0.11,0,0
PEMETREXED,SUNITINIB,66,275,667,-1.76,0,0
PEMETREXED,SUNITINIB,49,275,667,3.42,0,1
PEMETREXED,SUNITINIB,30,275,667,-0.47,0,0
PEMETREXED,SUNITINIB,54,275,667,3.52,0,1
PEMETREXED,SUNITINIB,39,275,667,1.76,0,1
PEMETREXED,SUNITINIB,62,275,667,-11.23,0,0
PEMETREXED,SUNITINIB,68,275,667,-1.15,0,0
PEMETREXED,SUNITINIB,23,275,667,1.83,0,1
PEMETREXED,SUNITINIB,6,275,667,2.19,0,1
PEMETREXED,SUNITINIB,57,275,667,5.83,0,1
PEMETREXED,SUNITINIB,67,275,667,-6.56,0,0
PEMETREXED,SUNITINIB,18,275,667,4.26,0,1
PEMETREXED,SUNITINIB,11,275,667,11.62,0,1
PEMETREXED,SUNITINIB,2,275,667,3.02,0,1
PEMETREXED,SUNITINIB,44,275,667,2.92,0,1
PEMETREXED,SUNITINIB,47,275,667,3.63,0,1
GEFITINIB,ERLOTINIB HYDROCHLORIDE,18,649,529,-1.69,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,57,649,529,-0.72,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,67,649,529,-8.9,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,44,649,529,-2.33,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,47,649,529,8.83,0,1
GEFITINIB,ERLOTINIB HYDROCHLORIDE,11,649,529,-2.5,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,2,649,529,-6.57,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,39,649,529,-2.79,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,30,649,529,-5.26,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,54,649,529,-3.24,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,23,649,529,0.01,0,1
GEFITINIB,ERLOTINIB HYDROCHLORIDE,6,649,529,-4.18,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,62,649,529,5.17,0,1
GEFITINIB,ERLOTINIB HYDROCHLORIDE,68,649,529,9.21,0,1
GEFITINIB,ERLOTINIB HYDROCHLORIDE,60,649,529,-2.06,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,26,649,529,3.85,0,1
GEFITINIB,ERLOTINIB HYDROCHLORIDE,66,649,529,-3.52,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,49,649,529,-0.84,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,69,649,529,0.72,0,1
GEFITINIB,ERLOTINIB HYDROCHLORIDE,8,649,529,-6.74,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,17,649,529,-2.38,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,1,649,529,-2.35,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,28,649,529,2.58,0,1
GEFITINIB,ERLOTINIB HYDROCHLORIDE,5,649,529,-10.43,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,25,649,529,-6.53,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,45,649,529,-1.25,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,65,649,529,-1.64,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,32,649,529,-0.33,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,34,649,529,-3.23,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,64,649,529,-3.61,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,53,649,529,-3.88,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,38,649,529,-3.73,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,31,649,529,-4.18,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,55,649,529,-3.24,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,61,649,529,-0.11,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,4,649,529,-5.93,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,40,649,529,0.62,0,1
GEFITINIB,ERLOTINIB HYDROCHLORIDE,75,649,529,-1.7,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,29,649,529,-2.72,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,72,649,529,-1.2,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,24,649,529,-4.64,0,0
GEFITINIB,ERLOTINIB HYDROCHLORIDE,36,649,529,-10.79,0,0
GEFITINIB,SUNITINIB,45,649,667,0.66,0,1
GEFITINIB,SUNITINIB,65,649,667,-1.29,0,0
GEFITINIB,SUNITINIB,32,649,667,2.11,0,1
